"HGNC","ENTREZ_ID","RANK","ew136.BCSCORE","ew136.PVAL"
"H2BC12",85236,2264,-1.146707609,0.125751242329593
"LSM3",27258,2264,-1.146707609,0.125751242329593
"MARF1",9665,2264,-1.146707609,0.125751242329593
"MCM5",4174,2264,-1.146707609,0.125751242329593
"MCM7",4176,2264,-1.146707609,0.125751242329593
"MTRF1L",54516,2264,-1.146707609,0.125751242329593
"NACAD",23148,2264,-1.146707609,0.125751242329593
"NAPA",8775,2264,-1.146707609,0.125751242329593
"NCSTN",23385,2264,-1.146707609,0.125751242329593
"NRCAM",4897,2264,-1.146707609,0.125751242329593
"NSMCE4A",54780,2264,-1.146707609,0.125751242329593
"PDE4DIP",9659,2264,-1.146707609,0.125751242329593
"PPP1R15B",84919,2264,-1.146707609,0.125751242329593
"PRPF40A",55660,2264,-1.146707609,0.125751242329593
"REST",5978,2264,-1.146707609,0.125751242329593
"RGPD5",84220,2264,-1.146707609,0.125751242329593
"RGPD6",729540,2264,-1.146707609,0.125751242329593
"RNF157",114804,2264,-1.146707609,0.125751242329593
"SCNN1A",6337,2264,-1.146707609,0.125751242329593
"SPECC1L",23384,2264,-1.146707609,0.125751242329593
"TANGO2",128989,2264,-1.146707609,0.125751242329593
"THBS4",7060,2264,-1.146707609,0.125751242329593
"TNS4",84951,2264,-1.146707609,0.125751242329593
"TSPYL2",64061,2264,-1.146707609,0.125751242329593
"WNT8B",7479,2264,-1.146707609,0.125751242329593
"ZNRD2",10534,2264,-1.146707609,0.125751242329593
"ACSF3",197322,2297,-1.131108224,0.129004771638818
"ADAMTSL2",9719,2297,-1.131108224,0.129004771638818
"ARF4",378,2297,-1.131108224,0.129004771638818
"CAPRIN1",4076,2297,-1.131108224,0.129004771638818
"CEP152",22995,2297,-1.131108224,0.129004771638818
"COA5",493753,2297,-1.131108224,0.129004771638818
"DMTF1",9988,2297,-1.131108224,0.129004771638818
"DNASE2",1777,2297,-1.131108224,0.129004771638818
"DRD5",1816,2297,-1.131108224,0.129004771638818
"DUSP10",11221,2297,-1.131108224,0.129004771638818
"GLI1",2735,2297,-1.131108224,0.129004771638818
"GMPPB",29925,2297,-1.131108224,0.129004771638818
"KIF18B",146909,2297,-1.131108224,0.129004771638818
"MCTS1",28985,2297,-1.131108224,0.129004771638818
"MED28",80306,2297,-1.131108224,0.129004771638818
"MICAL3",57553,2297,-1.131108224,0.129004771638818
"NUFIP2",57532,2297,-1.131108224,0.129004771638818
"NUS1",116150,2297,-1.131108224,0.129004771638818
"POLRMT",5442,2297,-1.131108224,0.129004771638818
"RNASEK",440400,2297,-1.131108224,0.129004771638818
"RPE",6120,2297,-1.131108224,0.129004771638818
"SPAG7",9552,2297,-1.131108224,0.129004771638818
"TNNI3",7137,2297,-1.131108224,0.129004771638818
"UVSSA",57654,2297,-1.131108224,0.129004771638818
"YBX1",4904,2297,-1.131108224,0.129004771638818
"ANP32E",81611,2328,-1.11550884,0.132316216203737
"ATP2A1",487,2328,-1.11550884,0.132316216203737
"ATP5F1B",506,2328,-1.11550884,0.132316216203737
"BOC",91653,2328,-1.11550884,0.132316216203737
"CAPN10",11132,2328,-1.11550884,0.132316216203737
"CD2BP2",10421,2328,-1.11550884,0.132316216203737
"CDH3",1001,2328,-1.11550884,0.132316216203737
"CFP",5199,2328,-1.11550884,0.132316216203737
"CLK2",1196,2328,-1.11550884,0.132316216203737
"COPS2",9318,2328,-1.11550884,0.132316216203737
"FAAP24",91442,2328,-1.11550884,0.132316216203737
"FAM221B",392307,2328,-1.11550884,0.132316216203737
"HIGD2A",192286,2328,-1.11550884,0.132316216203737
"JMJD7",100137047,2328,-1.11550884,0.132316216203737
"KDM6A",7403,2328,-1.11550884,0.132316216203737
"KNL1",57082,2328,-1.11550884,0.132316216203737
"PIGS",94005,2328,-1.11550884,0.132316216203737
"PIGW",284098,2328,-1.11550884,0.132316216203737
"PLCXD1",55344,2328,-1.11550884,0.132316216203737
"POLR3F",10621,2328,-1.11550884,0.132316216203737
"PSMC3IP",29893,2328,-1.11550884,0.132316216203737
"PTPN20",26095,2328,-1.11550884,0.132316216203737
"RHBDD3",25807,2328,-1.11550884,0.132316216203737
"SAPCD1",401251,2328,-1.11550884,0.132316216203737
"SEPTIN6",23157,2328,-1.11550884,0.132316216203737
"SLX1A",548593,2328,-1.11550884,0.132316216203737
"SLX1B",79008,2328,-1.11550884,0.132316216203737
"SUPT7L",9913,2328,-1.11550884,0.132316216203737
"SV2C",22987,2328,-1.11550884,0.132316216203737
"TEAD2",8463,2328,-1.11550884,0.132316216203737
"TINF2",26277,2328,-1.11550884,0.132316216203737
"TNRC18",84629,2328,-1.11550884,0.132316216203737
"UBE2C",11065,2328,-1.11550884,0.132316216203737
"UBE2Z",65264,2328,-1.11550884,0.132316216203737
"ZC3H7B",23264,2328,-1.11550884,0.132316216203737
"ZDHHC19",131540,2328,-1.11550884,0.132316216203737
"ZNF333",84449,2328,-1.11550884,0.132316216203737
"BICDL1",92558,2361.5,-1.099909455,0.135685787354079
"CDCA4",55038,2361.5,-1.099909455,0.135685787354079
"EFS",10278,2361.5,-1.099909455,0.135685787354079
"EIF2B2",8892,2361.5,-1.099909455,0.135685787354079
"ELF1",1997,2361.5,-1.099909455,0.135685787354079
"FNBP4",23360,2361.5,-1.099909455,0.135685787354079
"GFM2",84340,2361.5,-1.099909455,0.135685787354079
"GPR84",53831,2361.5,-1.099909455,0.135685787354079
"INTS4",92105,2361.5,-1.099909455,0.135685787354079
"NAIF1",203245,2361.5,-1.099909455,0.135685787354079
"NOTCH2NLA",388677,2361.5,-1.099909455,0.135685787354079
"PHF5A",84844,2361.5,-1.099909455,0.135685787354079
"PINK1",65018,2361.5,-1.099909455,0.135685787354079
"PNPLA6",10908,2361.5,-1.099909455,0.135685787354079
"PRDM16",63976,2361.5,-1.099909455,0.135685787354079
"PRODH",5625,2361.5,-1.099909455,0.135685787354079
"PTCHD1",139411,2361.5,-1.099909455,0.135685787354079
"RBP5",83758,2361.5,-1.099909455,0.135685787354079
"RC3H1",149041,2361.5,-1.099909455,0.135685787354079
"RCC2",55920,2361.5,-1.099909455,0.135685787354079
"RPAP3",79657,2361.5,-1.099909455,0.135685787354079
"SIRT1",23411,2361.5,-1.099909455,0.135685787354079
"SLC38A7",55238,2361.5,-1.099909455,0.135685787354079
"SLC39A7",7922,2361.5,-1.099909455,0.135685787354079
"SRPK3",26576,2361.5,-1.099909455,0.135685787354079
"SUV39H1",6839,2361.5,-1.099909455,0.135685787354079
"UBAC2",337867,2361.5,-1.099909455,0.135685787354079
"XYLT2",64132,2361.5,-1.099909455,0.135685787354079
"ZNF704",619279,2361.5,-1.099909455,0.135685787354079
"ZNRF3",84133,2361.5,-1.099909455,0.135685787354079
"AKAP12",9590,2394,-1.084310071,0.139113670731772
"CAND1",55832,2394,-1.084310071,0.139113670731772
"CAP1",10487,2394,-1.084310071,0.139113670731772
"CEMP1",752014,2394,-1.084310071,0.139113670731772
"CEP295",85459,2394,-1.084310071,0.139113670731772
"DDX19A",55308,2394,-1.084310071,0.139113670731772
"DLAT",1737,2394,-1.084310071,0.139113670731772
"DR1",1810,2394,-1.084310071,0.139113670731772
"FAXDC2",10826,2394,-1.084310071,0.139113670731772
"GMNN",51053,2394,-1.084310071,0.139113670731772
"GOLGA1",2800,2394,-1.084310071,0.139113670731772
"GPR27",2850,2394,-1.084310071,0.139113670731772
"GSE1",23199,2394,-1.084310071,0.139113670731772
"LRRC23",10233,2394,-1.084310071,0.139113670731772
"LSM2",57819,2394,-1.084310071,0.139113670731772
"MAD2L1BP",9587,2394,-1.084310071,0.139113670731772
"MRPL21",219927,2394,-1.084310071,0.139113670731772
"MRPL30",51263,2394,-1.084310071,0.139113670731772
"OIP5",11339,2394,-1.084310071,0.139113670731772
"RPRD1B",58490,2394,-1.084310071,0.139113670731772
"SCN4A",6329,2394,-1.084310071,0.139113670731772
"SENP6",26054,2394,-1.084310071,0.139113670731772
"SLC22A15",55356,2394,-1.084310071,0.139113670731772
"SLC7A5",8140,2394,-1.084310071,0.139113670731772
"SOGA1",140710,2394,-1.084310071,0.139113670731772
"STARD8",9754,2394,-1.084310071,0.139113670731772
"STRN4",29888,2394,-1.084310071,0.139113670731772
"TM9SF4",9777,2394,-1.084310071,0.139113670731772
"TNKS",8658,2394,-1.084310071,0.139113670731772
"TRMT61B",55006,2394,-1.084310071,0.139113670731772
"TSHZ1",10194,2394,-1.084310071,0.139113670731772
"TYRO3",7301,2394,-1.084310071,0.139113670731772
"UROS",7390,2394,-1.084310071,0.139113670731772
"VANGL1",81839,2394,-1.084310071,0.139113670731772
"ZNF513",130557,2394,-1.084310071,0.139113670731772
"ACADVL",37,2419,-1.068710686,0.142600027449287
"COG2",22796,2419,-1.068710686,0.142600027449287
"DHFR",1719,2419,-1.068710686,0.142600027449287
"H3C14",126961,2419,-1.068710686,0.142600027449287
"H3C15",333932,2419,-1.068710686,0.142600027449287
"LMO7",4008,2419,-1.068710686,0.142600027449287
"NDUFV2",4729,2419,-1.068710686,0.142600027449287
"NUP37",79023,2419,-1.068710686,0.142600027449287
"PSEN2",5664,2419,-1.068710686,0.142600027449287
"RMND1",55005,2419,-1.068710686,0.142600027449287
"SAMD4B",55095,2419,-1.068710686,0.142600027449287
"SIK1",150094,2419,-1.068710686,0.142600027449287
"SQLE",6713,2419,-1.068710686,0.142600027449287
"TAF10",6881,2419,-1.068710686,0.142600027449287
"TRPC1",7220,2419,-1.068710686,0.142600027449287
"ACAD8",27034,2445.5,-1.053111302,0.146144991776949
"ACAD9",28976,2445.5,-1.053111302,0.146144991776949
"AKAP8L",26993,2445.5,-1.053111302,0.146144991776949
"BNIP3",664,2445.5,-1.053111302,0.146144991776949
"BRPF3",27154,2445.5,-1.053111302,0.146144991776949
"C3orf36",80111,2445.5,-1.053111302,0.146144991776949
"CAPRIN2",65981,2445.5,-1.053111302,0.146144991776949
"CIZ1",25792,2445.5,-1.053111302,0.146144991776949
"CTAGE4",100128553,2445.5,-1.053111302,0.146144991776949
"DMPK",1760,2445.5,-1.053111302,0.146144991776949
"FOXD3",27022,2445.5,-1.053111302,0.146144991776949
"GGTLC2",91227,2445.5,-1.053111302,0.146144991776949
"H2AC7",3013,2445.5,-1.053111302,0.146144991776949
"H4C4",8360,2445.5,-1.053111302,0.146144991776949
"ISLR",3671,2445.5,-1.053111302,0.146144991776949
"NDUFB4",4710,2445.5,-1.053111302,0.146144991776949
"NXN",64359,2445.5,-1.053111302,0.146144991776949
"OLFML2A",169611,2445.5,-1.053111302,0.146144991776949
"PLEKHA4",57664,2445.5,-1.053111302,0.146144991776949
"PTGES3L-AARSD1",100885850,2445.5,-1.053111302,0.146144991776949
"RBFOX2",23543,2445.5,-1.053111302,0.146144991776949
"RLF",6018,2445.5,-1.053111302,0.146144991776949
"RPS16",6217,2445.5,-1.053111302,0.146144991776949
"RXRB",6257,2445.5,-1.053111302,0.146144991776949
"SEMA4C",54910,2445.5,-1.053111302,0.146144991776949
"SEMA5B",54437,2445.5,-1.053111302,0.146144991776949
"SMARCC1",6599,2445.5,-1.053111302,0.146144991776949
"SPATA13",221178,2445.5,-1.053111302,0.146144991776949
"TBC1D3H",729877,2445.5,-1.053111302,0.146144991776949
"TET3",200424,2445.5,-1.053111302,0.146144991776949
"TMEM165",55858,2445.5,-1.053111302,0.146144991776949
"TPM2",7169,2445.5,-1.053111302,0.146144991776949
"TRIP6",7205,2445.5,-1.053111302,0.146144991776949
"TTF1",7270,2445.5,-1.053111302,0.146144991776949
"UBE2A",7319,2445.5,-1.053111302,0.146144991776949
"WDR26",80232,2445.5,-1.053111302,0.146144991776949
"ZBED1",9189,2445.5,-1.053111302,0.146144991776949
"ZNF394",84124,2445.5,-1.053111302,0.146144991776949
"ANKRD34C",390616,2484,-1.037511917,0.149748672392238
"APH1A",51107,2484,-1.037511917,0.149748672392238
"ATPAF2",91647,2484,-1.037511917,0.149748672392238
"BUB1",699,2484,-1.037511917,0.149748672392238
"CCDC22",28952,2484,-1.037511917,0.149748672392238
"CCNE1",898,2484,-1.037511917,0.149748672392238
"CRNKL1",51340,2484,-1.037511917,0.149748672392238
"DLGAP3",58512,2484,-1.037511917,0.149748672392238
"ELF4",2000,2484,-1.037511917,0.149748672392238
"EMC3",55831,2484,-1.037511917,0.149748672392238
"HNRNPA1",3178,2484,-1.037511917,0.149748672392238
"HNRNPM",4670,2484,-1.037511917,0.149748672392238
"KRTAP4-2",85291,2484,-1.037511917,0.149748672392238
"KRTAP4-8",728224,2484,-1.037511917,0.149748672392238
"LILRB4",11006,2484,-1.037511917,0.149748672392238
"MARCKS",4082,2484,-1.037511917,0.149748672392238
"MRPS2",51116,2484,-1.037511917,0.149748672392238
"MVK",4598,2484,-1.037511917,0.149748672392238
"NOXA1",10811,2484,-1.037511917,0.149748672392238
"NRBP2",340371,2484,-1.037511917,0.149748672392238
"OTUD5",55593,2484,-1.037511917,0.149748672392238
"PDSS2",57107,2484,-1.037511917,0.149748672392238
"POU2F2",5452,2484,-1.037511917,0.149748672392238
"PPIL2",23759,2484,-1.037511917,0.149748672392238
"PRAM1",84106,2484,-1.037511917,0.149748672392238
"PRRT4",401399,2484,-1.037511917,0.149748672392238
"RAB3GAP2",25782,2484,-1.037511917,0.149748672392238
"RBMX2",51634,2484,-1.037511917,0.149748672392238
"RIOK1",83732,2484,-1.037511917,0.149748672392238
"SOD1",6647,2484,-1.037511917,0.149748672392238
"SPAST",6683,2484,-1.037511917,0.149748672392238
"TMC6",11322,2484,-1.037511917,0.149748672392238
"TMTC2",160335,2484,-1.037511917,0.149748672392238
"UBA52",7311,2484,-1.037511917,0.149748672392238
"UBE2O",63893,2484,-1.037511917,0.149748672392238
"YES1",7525,2484,-1.037511917,0.149748672392238
"ZCCHC7",84186,2484,-1.037511917,0.149748672392238
"ZNF143",7702,2484,-1.037511917,0.149748672392238
"ZNF827",152485,2484,-1.037511917,0.149748672392238
"FOXD4L3",286380,2504,-1.029712225,0.151572557552217
"ANKLE1",126549,2528,-1.021912533,0.15341115004003
"ARGLU1",55082,2528,-1.021912533,0.15341115004003
"ATXN7L2",127002,2528,-1.021912533,0.15341115004003
"BEND7",222389,2528,-1.021912533,0.15341115004003
"BNIP1",662,2528,-1.021912533,0.15341115004003
"CACNA1I",8911,2528,-1.021912533,0.15341115004003
"CARS2",79587,2528,-1.021912533,0.15341115004003
"CDK7",1022,2528,-1.021912533,0.15341115004003
"CNTN2",6900,2528,-1.021912533,0.15341115004003
"COLGALT1",79709,2528,-1.021912533,0.15341115004003
"DECR2",26063,2528,-1.021912533,0.15341115004003
"DISP2",85455,2528,-1.021912533,0.15341115004003
"DYNC1I1",1780,2528,-1.021912533,0.15341115004003
"EIF1AX",1964,2528,-1.021912533,0.15341115004003
"FAM167B",84734,2528,-1.021912533,0.15341115004003
"FGD5",152273,2528,-1.021912533,0.15341115004003
"FOXN3",1112,2528,-1.021912533,0.15341115004003
"FSCN3",29999,2528,-1.021912533,0.15341115004003
"GRAPL",400581,2528,-1.021912533,0.15341115004003
"HELZ",9931,2528,-1.021912533,0.15341115004003
"HSD3B7",80270,2528,-1.021912533,0.15341115004003
"MED1",5469,2528,-1.021912533,0.15341115004003
"MED24",9862,2528,-1.021912533,0.15341115004003
"MMP13",4322,2528,-1.021912533,0.15341115004003
"MRPL34",64981,2528,-1.021912533,0.15341115004003
"MTMR9",66036,2528,-1.021912533,0.15341115004003
"NGRN",51335,2528,-1.021912533,0.15341115004003
"NOX5",79400,2528,-1.021912533,0.15341115004003
"OPA1",4976,2528,-1.021912533,0.15341115004003
"PAPSS1",9061,2528,-1.021912533,0.15341115004003
"PPP1R12C",54776,2528,-1.021912533,0.15341115004003
"PRKG1",5592,2528,-1.021912533,0.15341115004003
"PSMA2",5683,2528,-1.021912533,0.15341115004003
"RNF25",64320,2528,-1.021912533,0.15341115004003
"SLC36A1",206358,2528,-1.021912533,0.15341115004003
"SUPT4H1",6827,2528,-1.021912533,0.15341115004003
"SYNPO2L",79933,2528,-1.021912533,0.15341115004003
"TAF11",6882,2528,-1.021912533,0.15341115004003
"TFAM",7019,2528,-1.021912533,0.15341115004003
"TFIP11",24144,2528,-1.021912533,0.15341115004003
"TIAM2",26230,2528,-1.021912533,0.15341115004003
"TRAPPC3",27095,2528,-1.021912533,0.15341115004003
"TRMT1",55621,2528,-1.021912533,0.15341115004003
"UBC",7316,2528,-1.021912533,0.15341115004003
"UTP18",51096,2528,-1.021912533,0.15341115004003
"ZMYND8",23613,2528,-1.021912533,0.15341115004003
"ZNF541",84215,2528,-1.021912533,0.15341115004003
"ACTA2",59,2576,-1.006313148,0.157132478876869
"AHCTF1",25909,2576,-1.006313148,0.157132478876869
"AP3S2",10239,2576,-1.006313148,0.157132478876869
"BAP1",8314,2576,-1.006313148,0.157132478876869
"BLOC1S5",63915,2576,-1.006313148,0.157132478876869
"C12orf43",64897,2576,-1.006313148,0.157132478876869
"C2orf27B",408029,2576,-1.006313148,0.157132478876869
"CCR10",2826,2576,-1.006313148,0.157132478876869
"CD79A",973,2576,-1.006313148,0.157132478876869
"CLDN9",9080,2576,-1.006313148,0.157132478876869
"CNTD1",124817,2576,-1.006313148,0.157132478876869
"COL19A1",1310,2576,-1.006313148,0.157132478876869
"CRELD2",79174,2576,-1.006313148,0.157132478876869
"CSF3",1440,2576,-1.006313148,0.157132478876869
"CSNK1D",1453,2576,-1.006313148,0.157132478876869
"DDX6",1656,2576,-1.006313148,0.157132478876869
"GREM2",64388,2576,-1.006313148,0.157132478876869
"H2BC14",8342,2576,-1.006313148,0.157132478876869
"HASPIN",83903,2576,-1.006313148,0.157132478876869
"IMMT",10989,2576,-1.006313148,0.157132478876869
"KLHDC8B",200942,2576,-1.006313148,0.157132478876869
"KRT13",3860,2576,-1.006313148,0.157132478876869
"MON1B",22879,2576,-1.006313148,0.157132478876869
"NUDT21",11051,2576,-1.006313148,0.157132478876869
"OAS1",4938,2576,-1.006313148,0.157132478876869
"OGFOD1",55239,2576,-1.006313148,0.157132478876869
"PCDHGC5",56097,2576,-1.006313148,0.157132478876869
"PIK3R5",23533,2576,-1.006313148,0.157132478876869
"RBM5",10181,2576,-1.006313148,0.157132478876869
"RBMX",27316,2576,-1.006313148,0.157132478876869
"SKA3",221150,2576,-1.006313148,0.157132478876869
"SNAPC3",6619,2576,-1.006313148,0.157132478876869
"SP7",121340,2576,-1.006313148,0.157132478876869
"SULF1",23213,2576,-1.006313148,0.157132478876869
"SUPV3L1",6832,2576,-1.006313148,0.157132478876869
"TEKT2",27285,2576,-1.006313148,0.157132478876869
"TMPRSS13",84000,2576,-1.006313148,0.157132478876869
"TNN",63923,2576,-1.006313148,0.157132478876869
"UBAP2",55833,2576,-1.006313148,0.157132478876869
"URB1",9875,2576,-1.006313148,0.157132478876869
"VRK1",7443,2576,-1.006313148,0.157132478876869
"VSIG1",340547,2576,-1.006313148,0.157132478876869
"WIZ",58525,2576,-1.006313148,0.157132478876869
"XPO7",23039,2576,-1.006313148,0.157132478876869
"YWHAZ",7534,2576,-1.006313148,0.157132478876869
"ZDHHC22",283576,2576,-1.006313148,0.157132478876869
"ZNF212",7988,2576,-1.006313148,0.157132478876869
"ZNF687",57592,2576,-1.006313148,0.157132478876869
"ZSWIM8",23053,2576,-1.006313148,0.157132478876869
"AAR2",25980,2622,-0.990713764,0.160912684107599
"ACCS",84680,2622,-0.990713764,0.160912684107599
"ALG10",84920,2622,-0.990713764,0.160912684107599
"B4GALT7",11285,2622,-0.990713764,0.160912684107599
"BCAM",4059,2622,-0.990713764,0.160912684107599
"BMP7",655,2622,-0.990713764,0.160912684107599
"BOLA2",552900,2622,-0.990713764,0.160912684107599
"BOLA2B",654483,2622,-0.990713764,0.160912684107599
"BRINP2",57795,2622,-0.990713764,0.160912684107599
"C1orf74",148304,2622,-0.990713764,0.160912684107599
"CCDC13",152206,2622,-0.990713764,0.160912684107599
"CEP250",11190,2622,-0.990713764,0.160912684107599
"CEP85",64793,2622,-0.990713764,0.160912684107599
"CERS4",79603,2622,-0.990713764,0.160912684107599
"CHCHD3",54927,2622,-0.990713764,0.160912684107599
"CPT1A",1374,2622,-0.990713764,0.160912684107599
"DCXR",51181,2622,-0.990713764,0.160912684107599
"EBP",10682,2622,-0.990713764,0.160912684107599
"FARP2",9855,2622,-0.990713764,0.160912684107599
"FBXW12",285231,2622,-0.990713764,0.160912684107599
"GK2",2712,2622,-0.990713764,0.160912684107599
"HAT1",8520,2622,-0.990713764,0.160912684107599
"HAUS3",79441,2622,-0.990713764,0.160912684107599
"HECTD3",79654,2622,-0.990713764,0.160912684107599
"JSRP1",126306,2622,-0.990713764,0.160912684107599
"KMT5B",51111,2622,-0.990713764,0.160912684107599
"KRTAP10-8",386681,2622,-0.990713764,0.160912684107599
"LAD1",3898,2622,-0.990713764,0.160912684107599
"MALSU1",115416,2622,-0.990713764,0.160912684107599
"MARCHF10",162333,2622,-0.990713764,0.160912684107599
"MEOX1",4222,2622,-0.990713764,0.160912684107599
"MRPS10",55173,2622,-0.990713764,0.160912684107599
"PAPSS2",9060,2622,-0.990713764,0.160912684107599
"RAC1",5879,2622,-0.990713764,0.160912684107599
"RSRC2",65117,2622,-0.990713764,0.160912684107599
"SECISBP2",79048,2622,-0.990713764,0.160912684107599
"SLAMF1",6504,2622,-0.990713764,0.160912684107599
"SLC4A2",6522,2622,-0.990713764,0.160912684107599
"TRIM3",10612,2622,-0.990713764,0.160912684107599
"UBAP1",51271,2622,-0.990713764,0.160912684107599
"YTHDF1",54915,2622,-0.990713764,0.160912684107599
"ZIC5",85416,2622,-0.990713764,0.160912684107599
"ZNF341",84905,2622,-0.990713764,0.160912684107599
"ASNSD1",54529,2669,-0.975114379,0.164751763428412
"ATP2C1",27032,2669,-0.975114379,0.164751763428412
"CAD",790,2669,-0.975114379,0.164751763428412
"CBFA2T2",9139,2669,-0.975114379,0.164751763428412
"CCZ1B",221960,2669,-0.975114379,0.164751763428412
"CDC42EP4",23580,2669,-0.975114379,0.164751763428412
"COX11",1353,2669,-0.975114379,0.164751763428412
"CSRNP1",64651,2669,-0.975114379,0.164751763428412
"DBR1",51163,2669,-0.975114379,0.164751763428412
"DESI1",27351,2669,-0.975114379,0.164751763428412
"EFR3B",22979,2669,-0.975114379,0.164751763428412
"ELF3",1999,2669,-0.975114379,0.164751763428412
"ENTPD6",955,2669,-0.975114379,0.164751763428412
"EOMES",8320,2669,-0.975114379,0.164751763428412
"FAM214B",80256,2669,-0.975114379,0.164751763428412
"GINS1",9837,2669,-0.975114379,0.164751763428412
"GOSR2",9570,2669,-0.975114379,0.164751763428412
"GPR61",83873,2669,-0.975114379,0.164751763428412
"GRK2",156,2669,-0.975114379,0.164751763428412
"H1-10",8971,2669,-0.975114379,0.164751763428412
"H2AC18",8337,2669,-0.975114379,0.164751763428412
"H2AC19",723790,2669,-0.975114379,0.164751763428412
"HPD",3242,2669,-0.975114379,0.164751763428412
"HRCT1",646962,2669,-0.975114379,0.164751763428412
"ISCA1",81689,2669,-0.975114379,0.164751763428412
"MAF1",84232,2669,-0.975114379,0.164751763428412
"MDM4",4194,2669,-0.975114379,0.164751763428412
"METTL3",56339,2669,-0.975114379,0.164751763428412
"MMRN2",79812,2669,-0.975114379,0.164751763428412
"MPHOSPH6",10200,2669,-0.975114379,0.164751763428412
"MPP3",4356,2669,-0.975114379,0.164751763428412
"MSH6",2956,2669,-0.975114379,0.164751763428412
"MYOZ3",91977,2669,-0.975114379,0.164751763428412
"PDIA2",64714,2669,-0.975114379,0.164751763428412
"PRODH2",58510,2669,-0.975114379,0.164751763428412
"RANBP1",5902,2669,-0.975114379,0.164751763428412
"RBM4",5936,2669,-0.975114379,0.164751763428412
"RDH8",50700,2669,-0.975114379,0.164751763428412
"RIN2",54453,2669,-0.975114379,0.164751763428412
"SPG7",6687,2669,-0.975114379,0.164751763428412
"SPOCD1",90853,2669,-0.975114379,0.164751763428412
"SREK1",140890,2669,-0.975114379,0.164751763428412
"TAF7",6879,2669,-0.975114379,0.164751763428412
"TBATA",219793,2669,-0.975114379,0.164751763428412
"THRAP3",9967,2669,-0.975114379,0.164751763428412
"TOM1L1",10040,2669,-0.975114379,0.164751763428412
"UBE2D2",7322,2669,-0.975114379,0.164751763428412
"UTP6",55813,2669,-0.975114379,0.164751763428412
"VEZT",55591,2669,-0.975114379,0.164751763428412
"ZFR2",23217,2669,-0.975114379,0.164751763428412
"ZNF839",55778,2669,-0.975114379,0.164751763428412
"ACER1",125981,2713.5,-0.959514995,0.168649684643361
"AKR1A1",10327,2713.5,-0.959514995,0.168649684643361
"AVEN",57099,2713.5,-0.959514995,0.168649684643361
"C2orf83",56918,2713.5,-0.959514995,0.168649684643361
"CDH2",1000,2713.5,-0.959514995,0.168649684643361
"CHERP",10523,2713.5,-0.959514995,0.168649684643361
"COMMD8",54951,2713.5,-0.959514995,0.168649684643361
"EXOC8",149371,2713.5,-0.959514995,0.168649684643361
"FGR",2268,2713.5,-0.959514995,0.168649684643361
"HAUS5",23354,2713.5,-0.959514995,0.168649684643361
"HNRNPA2B1",3181,2713.5,-0.959514995,0.168649684643361
"LAG3",3902,2713.5,-0.959514995,0.168649684643361
"LMNB2",84823,2713.5,-0.959514995,0.168649684643361
"METTL5",29081,2713.5,-0.959514995,0.168649684643361
"MRM3",55178,2713.5,-0.959514995,0.168649684643361
"MRPL11",65003,2713.5,-0.959514995,0.168649684643361
"MTMR12",54545,2713.5,-0.959514995,0.168649684643361
"MYL4",4635,2713.5,-0.959514995,0.168649684643361
"MYOCD",93649,2713.5,-0.959514995,0.168649684643361
"NCOR2",9612,2713.5,-0.959514995,0.168649684643361
"NRG2",9542,2713.5,-0.959514995,0.168649684643361
"PRAG1",157285,2713.5,-0.959514995,0.168649684643361
"PRRT3",285368,2713.5,-0.959514995,0.168649684643361
"PXDNL",137902,2713.5,-0.959514995,0.168649684643361
"RAB11FIP4",84440,2713.5,-0.959514995,0.168649684643361
"RAB7A",7879,2713.5,-0.959514995,0.168649684643361
"RPL19",6143,2713.5,-0.959514995,0.168649684643361
"SDAD1",55153,2713.5,-0.959514995,0.168649684643361
"SEL1L3",23231,2713.5,-0.959514995,0.168649684643361
"SLC26A8",116369,2713.5,-0.959514995,0.168649684643361
"SRP68",6730,2713.5,-0.959514995,0.168649684643361
"TECR",9524,2713.5,-0.959514995,0.168649684643361
"TMEM130",222865,2713.5,-0.959514995,0.168649684643361
"TUBA1C",84790,2713.5,-0.959514995,0.168649684643361
"UCK1",83549,2713.5,-0.959514995,0.168649684643361
"UQCC3",790955,2713.5,-0.959514995,0.168649684643361
"VPS41",27072,2713.5,-0.959514995,0.168649684643361
"ZNF214",7761,2713.5,-0.959514995,0.168649684643361
"ADAMTS20",80070,2752,-0.943915611,0.172606386954248
"ADAMTSL3",57188,2752,-0.943915611,0.172606386954248
"ANAPC15",25906,2752,-0.943915611,0.172606386954248
"ANLN",54443,2752,-0.943915611,0.172606386954248
"C6orf15",29113,2752,-0.943915611,0.172606386954248
"COQ7",10229,2752,-0.943915611,0.172606386954248
"CTBP1",1487,2752,-0.943915611,0.172606386954248
"CUEDC2",79004,2752,-0.943915611,0.172606386954248
"DBF4B",80174,2752,-0.943915611,0.172606386954248
"DDX41",51428,2752,-0.943915611,0.172606386954248
"DERL2",51009,2752,-0.943915611,0.172606386954248
"EBF2",64641,2752,-0.943915611,0.172606386954248
"FAM181A",90050,2752,-0.943915611,0.172606386954248
"FAM71E1",112703,2752,-0.943915611,0.172606386954248
"FSTL3",10272,2752,-0.943915611,0.172606386954248
"GOLGA6C",653641,2752,-0.943915611,0.172606386954248
"GOLGA6D",653643,2752,-0.943915611,0.172606386954248
