"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"RP11-567M16.1",1.38423151069234e-05,0.844247730794906,0,1404,2483,18,1.17783514894432
"RP11-567M16.2",0.0948509556478031,1.64317833510468,0.315,10069,10048,5,-0.596826224559476
"RP11-567M16.3",0.000449882859374387,1.13389563265632,0.007,3573,5833,14,-0.303298222627103
"RP11-567M16.5",0.0785138354961055,1.76303782483461,0.281,9663,10523,6,-0.38400064265753
"RP11-567N4.3",0.000295137198601342,0.754993778291483,0.003,3081,1715,8,0.351564583344204
"RP11-567O16.1",0.000326335907915284,1.14669252258293,0.004,3210.5,5987,9,-0.0984344622341825
"RP11-568A19.1",0.00862131171054483,1.15456800187084,0.053,6101.5,6086,11,-0.905965787680846
"RP11-568A7.2",0.0879597818101143,1.53459307986028,0.302,9903,9496,4,-0.754223699405089
"RP11-568A7.3",0.0105313534746879,0.997996531651479,0.067,6378.5,4172,5,-1.33619609254371
"RP11-568J23.6",0.0156560207355236,1.57122902915145,0.083,6894,9720,6,-0.27964469322055
"RP11-569A11.1",0.0108025581663462,0.98231259279796,0.068,6429,3970,4,-1.30134964201645
"RP11-569A11.2",0.00273973842278413,0.402402432493823,0.019,4879.5,293,5,1.33948379951775
"RP11-569G13.2",2.74660768157797e-05,1.15941750568737,0,1404,6151,32,1.12485056916513
"RP11-56B16.4",0.000300060184390991,0.669591172520525,0.003,3081,1152,5,0.651726093430816
"RP11-56B16.5",0.000126335263553944,1.07418905228651,0,1404,5088,17,0.933925841466011
"RP11-56F10.3",0.0567908070095284,1.09849320368168,0.225,9011.5,5374,5,-1.49551718593006
"RP11-56H2.2",0.745626739930603,2.35222632785268,0.116,7478.5,11689,4,0.621721501988911
"RP11-56I23.1",0.0369352102620721,1.43996648191684,0.168,8222,8870,4,-0.724635476772821
"RP11-56L13.1",0.0297324254603498,0.522553440795159,0.133,7816.5,524,3,0.061134164613858
"RP11-56N19.5",5.25493150745854e-06,0.36212878170888,0,1404,238,9,3.29424931489948
"RP11-570K4.1",2.21133272156624e-07,0.850545697243494,0,1404,2537,14,1.15925083273569
"RP11-570L15.1",8.96855974104022e-05,1.1011646513063,0,1404,5419,15,0.995946419729105
"RP11-570L15.2",0.0716026910505433,0.964108605545024,0.26,9450,3748,3,-1.68605417254844
"RP11-571L19.7",1.32464062689272e-06,1.03039385159324,0,1404,4564,18,0.829839399098613
"RP11-571M6.7",0.000738580813327955,0.843978935588587,0.007,3573,2479,9,-0.193857606780778
"RP11-571O6.1",0.000989309575981348,1.00956584063535,0.009,3934,4310,8,-0.673621531579529
"RP11-572C15.5",0.000500211604122155,1.15876079679509,0.007,3573,6147,14,-0.24905521542818
"RP11-572C21.1",0.0198640598036526,1.11939663442156,0.1,7211,5638,7,-1.18745709356619
"RP11-572M11.3",0.112937946779611,1.38769737594648,0.349,10496,8472,14,-1.05239558575586
"RP11-572M11.4",0.00112046195930107,1.34723518421113,0.009,3934,8143,21,0.0478879673838858
"RP11-573D15.2",5.85593411494716e-05,0.792154160132184,0,1404,2024,12,1.33709271614353
"RP11-573D15.3",0.00550651732619031,0.884664186905707,0.04,5607.5,2867,5,-0.869018526447763
"RP11-573D15.8",1.28113779288516e-10,1.1067629446592,0,1404,5485,50,1.00862716214388
"RP11-574F11.3",0.316014973607907,2.68999038370529,0.377,10811,11856,3,0.577947574165937
"RP11-574F21.2",0.000400178097046148,0.725031561148517,0.007,3573,1477,12,0.185999084688722
"RP11-574K11.8",0.00878850410416974,0.882590925319179,0.055,6139,2836,4,-0.965467526423994
"RP11-574O7.1",2.56487839754057e-06,0.890329073183898,0,1404,2923,9,1.04494403021263
"RP11-575A19.2",0.0949784274928676,0.809098987330075,0.315,10069,2169,4,-1.30951665372621
"RP11-575B7.3",0.0123688834174531,1.25921153123912,0.071,6570.5,7282,11,-0.783002680502767
"RP11-575F12.1",2.07774796349916e-05,1.13933091864509,0,1404,5908,15,1.08114867728311
"RP11-575F12.2",1.88517700116688e-05,0.91093309930165,0,1404,3143,12,0.987735848227456
"RP11-575I8.1",0.191353976899206,1.35028368749884,0.476,11814.5,8164,3,-1.22064067278468
"RP11-575L7.2",1.37962360795305e-09,0.778211513979325,0,1404,1917,26,1.38149576356356
"RP11-575L7.4",2.434397155565e-05,0.933738716847862,0,1404,3398,15,0.925904313369378
"RP11-576D8.4",0.0843749062519167,1.61827737629524,0.296,9826.5,9933,5,-0.614987023954693
"RP11-576E20.1",0.0234409880117678,1.56567997271998,0.11,7388.5,9684,12,-0.379078499772312
"RP11-576I22.2",5.52160378068194e-12,0.846743803101129,0,1404,2504,24,1.17045309958123
"RP11-576N17.5",0.010774556823896,1.36007113888779,0.068,6429,8251,6,-0.576445663359213
"RP11-577G20.1",0.00260189249769446,0.985413014803768,0.016,4736,4000,5,-0.844886530522856
"RP11-577G20.2",7.24275974127002e-05,0.923420045648032,0,1404,3290,10,0.953691508243598
"RP11-577N1.1",0.140881809427929,1.15750663739484,0.395,10988,6126,3,-1.54580681549028
"RP11-579D7.2",0.000850948630714678,0.762797167752463,0.008,3821.5,1785,7,0.016605330851568
"RP11-579D7.4",1.19524691727861e-07,0.665666982994228,0,1404,1130,21,1.77209147197118
"RP11-579E24.2",0.00483511695884037,1.43370679135699,0.033,5453.5,8810,11,-0.212307255190636
"RP11-57A19.2",0.0152835462342462,0.86343660153996,0.081,6841,2647,3,-1.03505767857178
"RP11-57C13.3",0.00276366296551427,1.06497251983708,0.019,4879.5,4964,7,-0.778738060744959
"RP11-57C13.4",0.0423464902833736,1.21351099806823,0.19,8504,6781,3,-1.19209873897068
"RP11-57C13.6",0.0060482891099551,1.41389353053169,0.045,5701.5,8669,14,-0.346709720586687
"RP11-57H12.2",0.542751517452354,1.74357345343071,0.21,8806,10446,3,-0.318025818313205
"RP11-57H12.3",0.000584642511036636,1.14923918423106,0.007,3573,6021,16,-0.26968771287116
"RP11-57H14.2",0.4066369964486,1.69551663321816,0.304,9922,10277,4,-0.506976458629564
"RP11-57H14.3",0.0284731234431185,0.873848050661355,0.132,7765,2750,4,-1.22211452674136
"RP11-57J16.1",1.47464950827995e-06,0.538761976239879,0,1404,571,13,2.30096535771897
"RP11-57P19.1",0.000152042616082372,1.01090820842749,0,1404,4324,12,0.782098524014329
"RP11-580I1.1",0.269152512218287,1.53828768402893,0.416,11234.5,9523,4,-0.851297379101228
"RP11-580I16.2",8.40136350771801e-08,0.711481580500539,0,1404,1390,14,1.60566112203478
"RP11-582E3.2",0.003238609055095,0.976885174495996,0.02,4978.5,3904,5,-0.894599360043833
"RP11-582J16.3",1.39246032502772e-06,0.764277115492994,0,1404,1801,11,1.42667449397903
"RP11-582J16.4",0.0116908045862165,1.08733895411857,0.069,6489.5,5243,5,-1.14078554540003
"RP11-584P21.2",0.00223222628189157,1.24309464761388,0.015,4603,7108,14,-0.316344881433019
"RP11-586D19.1",6.19506932905272e-05,1.3426580301802,0,1404,8097,25,1.49177512825198
"RP11-586D19.2",0.142710043002673,1.24106692061654,0.4,11045,7084,3,-1.37555537223643
"RP11-586K2.1",3.1055869754117e-08,1.0062447466399,0,1404,4273,33,0.770536348146881
"RP11-586L23.1",0.0573865476061471,0.807980949269786,0.226,9042.5,2157,3,-1.19919041506094
"RP11-587H10.1",0.00348046987990263,1.15856137327645,0.023,5104.5,6142,8,-0.629335199645445
"RP11-587H10.2",0.000661985361994607,1.13256361331279,0.007,3573,5810,16,-0.306237473184076
"RP11-587P21.2",0.635895266731591,1.94999701185325,0.16,8142,11041,4,0.0492872315964457
"RP11-588G21.2",0.0573260137219126,1.23675380276096,0.226,9042.5,7042,7,-1.20049619584042
"RP11-588H23.3",7.99379885953703e-09,0.960814564917478,0,1404,3703,35,0.854426504973061
"RP11-588L15.2",0.818016505703028,1.79816262579079,0.085,6936,10645,3,0.0500564433583922
"RP11-588P7.1",0.0226237242577003,1.30414484066909,0.11,7388.5,7760,10,-0.83612788286096
"RP11-588P7.2",0.0198607552488488,1.39648585491602,0.1,7211,8535,10,-0.634397379616557
"RP11-588P8.1",0.103727229465576,1.6449538137997,0.336,10284.5,10058,10,-0.614899270842182
"RP11-589M4.1",0.9770076989797,1.82460769507013,0.011,4229.5,10726,3,0.742396547201287
"RP11-589P10.5",0.0153256439204194,1.08611564065807,0.081,6841,5230,6,-1.19515818549918
"RP11-589P10.7",3.42635926865415e-05,1.34854904968218,0,1404,8150,23,1.50272285697027
"RP11-58A17.4",0.0066760408556022,1.19453085105537,0.046,5780,6543,10,-0.775360913528347
"RP11-58A18.1",0.0384796070820857,1.82824242630902,0.171,8283,10737,9,-0.133334222815023
"RP11-58B2.1",0.000862682232204373,0.408745492810981,0.008,3821.5,303,4,1.57658106971236
"RP11-58E21.3",1.72563895239837e-09,1.04165911253939,0,1404,4686,37,0.85702976353078
"RP11-58E21.4",2.52596299982469e-07,1.24029946181408,0,1404,7074,28,1.2934795448014
"RP11-58E21.5",0.0236841870418838,1.648397777264,0.113,7442,10067,10,-0.258991302521364
"RP11-58G13.1",0.00806634657117776,0.471877757915354,0.051,6022.5,409,5,0.624419295998725
"RP11-58K22.1",4.59115875584545e-05,1.23299040410231,0,1404,6990,15,1.2786998732306
"RP11-58K22.4",0.000433138814467994,1.04305121413239,0.007,3573,4702,14,-0.512119635151095
"RP11-58K22.5",0.000622790259671968,1.11735539777832,0.007,3573,5611,11,-0.340043306576761
"RP11-58O15.1",0.846875433846716,2.14383995979161,0.069,6460,11452,5,0.556820165217495
"RP11-58O3.2",0.39612794570023,1.5252442949927,0.31,9996,9444,3,-0.777919810926921
"RP1-158P9.1",0.0515282191710915,1.09831955025818,0.215,8877,5370,5,-1.48128128887593
"RP11-592N21.2",0.000112791115029948,1.08264774534917,0,1404,5187,7,0.953539571894453
"RP11-593F23.1",0.00251769470050805,1.32890874513247,0.016,4736,7985,15,-0.17006448476751
"RP11-593F5.2",0.587108154349293,1.60645761324298,0.187,8459.5,9893,5,-0.485513418067563
"RP11-594C13.1",0.0827168042258718,1.61941076947056,0.292,9762.5,9938,13,-0.608857015510881
"RP11-594C13.2",0.0066209742490744,0.993880594817318,0.046,5780,4117,6,-1.20500070404057
"RP11-594N15.2",0.0001404074739085,1.2906276438471,0,1404,7624,20,1.39294374533601
"RP11-595B24.1",2.95454531690869e-09,0.900509489328454,0,1404,3031,20,1.01651398598853
"RP11-596D21.1",6.90666074928413e-05,0.731403725788483,0,1404,1539,8,1.5366078989498
"RP11-597D13.9",6.00391482164702e-08,1.07193667108498,0,1404,5055,29,0.92867705763883
"RP11-597K23.2",1.8824184969169e-06,0.915836677837373,0,1404,3201,11,0.974311442208892
"RP11-597M12.1",0.253196388763426,1.95709575899111,0.435,11415,11057,5,-0.263532065795691
"RP11-597M17.1",0.0285891841918316,1.55722383955726,0.132,7765,9644,8,-0.451275776486726
"RP11-598C10.1",0.00653302125973388,0.884211742827455,0.046,5780,2863,4,-0.912634867588624
"RP11-598F7.4",1.67578185841073e-13,1.19288094422838,0,1404,6527,66,1.19600185892881
"RP11-598F7.6",0.000706289698049427,1.40709873944253,0.007,3573,8611,12,0.236512732723677
"RP11-599B13.7",0.00514980300984327,1.51841885933615,0.037,5541.5,9393,9,-0.105486608706261
"RP1-159G19.1",0.000398618777047772,1.07457259218608,0.007,3573,5095,10,-0.437670491572448
"RP11-59J16.1",2.47274822317588e-07,1.08668893578064,0,1404,5236,26,0.962856121156251
"RP11-59J16.2",3.86895832698096e-05,0.8861887336838,0,1404,2880,11,1.05659952055094
"RP11-59N23.1",0.348493688504919,1.85839854275662,0.347,10466,10820,3,-0.320178816352579
"RP11-59N23.3",0.0097107023669065,0.709541033159947,0.062,6274.5,1374,3,-0.458256522177513
"RP11-59O6.3",0.00358868289410442,0.981275499236445,0.024,5138,3958,6,-0.964248668180599
"RP1-15D23.2",0.00181928324863048,1.02057176344104,0.014,4455,4441,8,-0.787502985911553
"RP11-5N11.2",1.19304790605504e-05,0.980041499860339,0,1404,3941,14,0.804881663246175
"RP11-5P18.5",1.47132121902171e-06,0.674591589654258,0,1404,1183,14,1.73879069484392
"RP11-5P22.3",0.0819556220451444,1.4659487014536,0.29,9742.5,9056,8,-0.855609613407854
"RP11-5P4.1",0.00322784810191513,1.41173889865288,0.02,4978.5,8655,14,-0.0903128563414183
"RP11-5P4.2",0.0160671874532831,1.16960278476718,0.083,6894,6281,5,-1.01781667790789
"RP11-5P4.3",0.298208705063611,2.15728631719276,0.394,10973.5,11478,5,0.0118760871973818
"RP11-600K15.1",0.000367610696624561,1.08545287792082,0.005,3295.5,5220,10,-0.305951032558109
"RP11-600L4.1",0.0347712734205444,1.17376636302528,0.159,8117,6322,5,-1.21805167496481
"RP11-603J24.14",5.05987060519294e-08,0.764121784236513,0,1404,1797,22,1.42718274420196
"RP11-603J24.4",7.28470005766607e-07,0.511947112686346,0,1404,498,8,2.42861423051891
"RP11-603J24.5",4.05970988462003e-07,0.903217080993153,0,1404,3067,20,1.00900680471362
"RP11-605F20.1",0.000374933616835324,1.21409588447569,0.005,3295.5,6792,10,-0.0258777753541684
"RP11-605F22.1",0.035521332806854,1.21871783135895,0.161,8145.5,6838,4,-1.1280968749577
"RP11-605F22.2",0.00073971984036706,1.49065055264738,0.007,3573,9242,14,0.380756726878186
"RP11-607P23.1",0.00716861605255479,0.729366823300733,0.048,5933,1521,5,-0.444911954249783
"RP11-608B3.1",0.513900817577055,2.44988376111378,0.226,9030.5,11760,4,0.50883987209516
"RP11-608O21.1",0.00417734091408068,1.27620094186617,0.028,5305,7473,12,-0.450591744641337
"RP11-609L23.1",0.101121424068907,2.40731253473269,0.334,10227.5,11736,7,0.339282884275247
"RP11-60A24.3",0.00995024637668049,1.2584134059585,0.063,6306,7269,12,-0.74615474481895
"RP11-60A8.1",1.1764347061593e-06,0.873174051710142,0,1404,2747,25,1.09359502690335
"RP11-60A8.2",9.60012775945851e-05,0.87975949530525,0,1404,2809,8,1.07480686298924
"RP11-60H5.1",0.283714849640175,1.89581527750166,0.405,11091,10918,3,-0.320082878784549
"RP11-60I3.4",0.0732189088742399,1.18064974667836,0.268,9523,6388,6,-1.37144689229475
"RP11-60L3.1",5.83452872245493e-07,1.04690239431447,0,1404,4752,21,0.869585075775375
"RP11-60L3.2",0.00259618449539903,0.664747905236871,0.016,4736,1127,9,0.139445929337886
"RP11-60L3.6",0.27217623689672,1.36962004581722,0.415,11223.5,8328,4,-1.1409391045468
"RP11-610J23.1",0.0277361811446339,1.51799353884327,0.123,7683.5,9389,6,-0.49236111585505
"RP11-611D20.2",0.000447335867640138,1.21709865023905,0.007,3573,6820,19,-0.126228540164466
"RP11-611E13.2",1.06772433026255e-08,1.09747575334055,0,1404,5358,26,0.987555383324673
"RP11-612B6.1",0.00266902623293348,0.536103747639201,0.018,4833.5,565,5,0.639531014996721
"RP11-612B6.2",0.0637679862201108,1.11662202466741,0.241,9240,5601,5,-1.47669511692099
"RP11-613C6.2",0.0323124249583027,0.72865720760126,0.146,7986.5,1515,3,-0.800198473492096
"RP11-613D13.4",8.33884193441067e-09,1.14265320638556,0,1404,5942,38,1.08842981313114
"RP11-613D13.5",0.000111602840025473,0.780511442723223,0,1404,1930,13,1.37411668206063
"RP11-613F22.8",0.739194923542071,2.45562892367204,0.117,7507.5,11765,4,0.726542494955001
"RP11-613M10.6",0.00303576453316279,0.721918519165753,0.02,4978.5,1452,4,-0.138299941416429
"RP11-614O9.1",0.00938067870039082,1.57465495581545,0.059,6223,9742,13,-0.164463631743951
"RP11-615I2.2",0.00332384816442295,0.84413532834652,0.022,5062,2481,7,-0.559921374733205
"RP11-616L12.1",3.96331475729822e-05,0.740187667848088,0,1404,1602,13,1.50675677941218
"RP11-616M22.1",2.48149981715203e-05,1.10075141257039,0,1404,5411,13,0.99500783585531
"RP11-616M22.3",0.000324861306942874,0.561234844190994,0.004,3210.5,648,5,1.00309816768494
"RP11-616M22.5",0.000121269036523992,0.724763536663917,0,1404,1473,7,1.5594126226235
"RP11-616M22.7",0.000777405900886608,1.18888816191947,0.007,3573,6480,10,-0.184871168264615
"RP11-617B3.2",0.346461399841656,2.53342690669979,0.349,10496,11804,3,0.452833636622828
"RP11-617F23.1",0.0247736397618195,1.28759334916009,0.117,7540.5,7588,7,-0.887914043388688
"RP11-617I14.1",0.00917544199507005,1.30136295668034,0.058,6203,7731,11,-0.635651846320562
"RP11-618K13.2",0.00931116897029668,0.639012709147461,0.058,6203,974,6,-0.175037306470896
"RP11-618M23.2",0.0808512795419177,1.45352099169838,0.289,9721,8966,5,-0.875787643505467
"RP11-619A14.2",0.000138966459525826,0.639290908485455,0,1404,976,8,1.87318387138137
"RP11-619A14.3",5.08319072644919e-07,0.558718076618659,0,1404,641,14,2.21002429479784
"RP11-619F23.2",0.0696300846990241,2.20861563494312,0.257,9388.5,11552,13,0.208209215383877
"RP11-619J20.1",0.0025425898952878,0.885509620210338,0.016,4736,2876,4,-0.57758376470439
"RP11-619L12.4",0.204526005335268,1.94483257840522,0.5,11982.5,11031,6,-0.324080414028235
"RP11-619L19.1",0.000528906603375673,0.55182844714264,0.007,3573,618,6,0.868559352665381
"RP11-619L19.2",0.00287260672248679,1.14923750446989,0.019,4879.5,6020,7,-0.588318689592034
"RP11-61D3.1",0.0152688848381212,1.06949377691513,0.081,6841,5030,7,-1.23372290909315
"RP11-61E11.1",0.00449156062441342,0.59402787686882,0.029,5339.5,769,4,0.230112504788962
"RP11-61E11.2",0.130554643740163,1.8447260113553,0.374,10761,10792,6,-0.362764195156875
"RP11-61G19.1",0.314342794555935,1.67335719533962,0.379,10836,10192,8,-0.610852176867285
"RP11-61I13.3",2.2286942487354e-12,0.921065016296177,0,1404,3262,41,0.960076885970136
"RP11-61J19.2",0.00872146318729796,0.752632782183481,0.054,6121.5,1696,4,-0.561277840429467
"RP11-61J19.3",0.00263434730976774,0.992162254089528,0.017,4811,4099,4,-0.881357024161897
"RP11-61L14.6",0.0586149084153022,1.50974828575811,0.228,9082,9351,7,-0.704572743268511
"RP11-61O1.1",0.0393821336264244,1.43028529422287,0.175,8337.5,8784,9,-0.754640712853224
"RP11-61O1.2",0.00684087362456983,1.09824178012318,0.047,5860,5368,8,-0.992428547629199
"RP11-61O11.1",2.99089961451829e-05,0.988003532579562,0,1404,4032,12,0.784648703078666
"RP1-161P9.5",0.0454613981799968,0.980850919228468,0.198,8608.5,3947,3,-1.64143243254097
"RP11-620J15.1",0.0492082662164213,1.88650546201091,0.206,8752,10896,9,-0.114809454556983
"RP11-620J15.2",0.0469588013117966,1.18094130842006,0.202,8684,6392,6,-1.27983929933148
"RP11-620J15.4",0.00945494888537624,0.717113183784559,0.059,6223,1423,4,-0.468857127435067
"RP11-622A1.2",0.00051543145667333,0.925711646402405,0.007,3573,3320,10,-0.424995288167521
"RP11-622J8.1",0.0186763542578916,0.723618298300396,0.093,7122,1464,3,-0.637757995708809
"RP11-624A4.1",0.0192521785641174,0.889298209693562,0.094,7153,2912,6,-1.15672390221747
"RP11-624C23.1",0.000142971437048989,1.13767094147874,0,1404,5888,16,1.07750270867638
"RP11-624G17.3",3.54141045758224e-07,0.6381652819435,0,1404,967,18,1.87759036045516
"RP11-624L4.1",1.27690033414126e-07,1.15345748558077,0,1404,6074,39,1.11196299324901
"RP11-624L4.2",0.000690674541195518,1.05656836781728,0.007,3573,4869,12,-0.479922181047952
"RP11-624M8.1",0.00108490222371319,1.53373214102995,0.009,3934,9493,14,0.372095566912537
"RP11-625H11.2",0.00498860651043196,0.898078875413792,0.035,5497,3002,4,-0.863771588710069
"RP11-625I7.1",0.00372387038629442,0.859946325734094,0.025,5179.5,2628,7,-0.647308659633273
"RP11-625L16.1",0.000529846387586377,1.49747238558621,0.007,3573,9278,13,0.39217463566573
"RP11-626E13.1",0.889223160770563,1.80094387059943,0.042,5661.5,10656,3,0.280522722248549
"RP11-626G11.4",0.336576017832007,1.55310521008227,0.364,10667,9618,6,-0.784342006093485
"RP11-626G11.5",0.000224773656217081,1.15354110873531,0.003,3081,6076,12,0.00647604894799658
"RP11-626H12.1",0.099934287060979,1.61166927073697,0.33,10203,9907,8,-0.660217681815692
"RP11-626I20.3",1.01055539263318e-06,0.706855763361997,0,1404,1358,14,1.62197140481051
"RP11-626P14.1",0.0309646231578544,1.55267619891082,0.142,7923.5,9616,7,-0.482084580689138
"RP11-626P14.2",0.000462859502033814,1.3276200076633,0.007,3573,7971,18,0.0911205466780349
"RP11-627D16.1",0.0708534008247771,1.25140250124569,0.259,9432.5,7199,3,-1.21491694362372
"RP11-627G18.1",0.0524842373604536,1.00225793547124,0.216,8903.5,4228,5,-1.71164268819949
"RP11-627G23.1",8.56818293094147e-06,0.936967276268371,0,1404,3443,15,0.917273146512303
"RP11-627J17.1",0.041264437375539,0.882226058227262,0.185,8431,2831,3,-1.35458925811317
"RP11-628O18.1",0.0871013434271418,1.37737921446573,0.3,9874.5,8400,6,-1.02236163316266
"RP11-629G13.1",6.42321142134915e-05,0.854700622942144,0,1404,2576,12,1.14706547368792
"RP11-629N8.3",0.0932844700370594,0.594412594227041,0.312,10029.5,770,3,-0.535426586537373
"RP11-62C3.6",0.000519979296012739,0.897424507073769,0.007,3573,2995,10,-0.347393916843535
"RP11-62C7.2",0.00246037726962484,1.18203670061798,0.016,4736,6401,14,-0.462934892136269
"RP11-62F24.1",0.154197080080291,1.71638577337183,0.415,11210,10357,5,-0.576572586349368
"RP11-62F24.2",8.8458167157296e-05,0.723250666512499,0,1404,1460,7,1.56463756221422
"RP11-62G11.2",0.00383028397216231,1.37866303406883,0.025,5179.5,8406,10,-0.221124777338816
"RP11-62H20.1",0.133379136768025,1.61748794050489,0.377,10811,9929,5,-0.694065720775976
"RP11-62I21.1",0.000850350471489715,1.72255785389978,0.008,3821.5,10379,13,0.69991995275901
"RP11-62L18.3",0.000268535636098036,1.11072019095474,0.003,3081,5535,16,-0.0881161031116366
"RP11-630C16.1",0.000554781585027882,1.00565688051247,0.007,3573,4264,8,-0.603413966265547
"RP11-630C16.2",0.0243261840013235,0.864666423516465,0.116,7494.5,2658,3,-1.15413242421825
"RP11-630D6.5",0.103142532322204,2.24647138900308,0.336,10284.5,11604,6,0.164436293944249
"RP11-631F7.1",0.000255363513856113,1.17788855889325,0.003,3081,6362,11,0.0587062818536898
"RP11-631F7.2",0.189364594224594,2.16990311473762,0.473,11793,11495,5,-0.0323673068235852
"RP11-631N16.2",0.145334423499966,1.15201413895753,0.405,11091,6059,3,-1.56574855157592
"RP11-632F7.3",0.0492874048164029,0.791301122635948,0.206,8752,2018,3,-1.11720982852463
"RP11-632K5.2",0.0190335949924481,0.953197874579627,0.094,7153,3623,4,-1.33023661651385
"RP11-632K5.3",6.97426959043209e-09,0.749131633555486,0,1404,1668,23,1.47672358873249
"RP11-634B7.4",2.34575238069465e-06,0.700486036660206,0,1404,1314,5,1.64460610395624
"RP11-634B7.5",0.000265161844519508,1.23371930701489,0.003,3081,7003,18,0.174509491675158
"RP11-635L1.3",0.00144898006622666,1.09829016434697,0.011,4165,5369,10,-0.52695464426494
"RP11-635O16.2",5.58897699452024e-05,1.20076108451934,0,1404,6627,22,1.21246650100649
"RP11-636O21.1",3.73892789262371e-06,0.519418890738478,0,1404,517,11,2.39238602686362
"RP11-637A17.2",0.000303248593630155,0.902015777594462,0.004,3210.5,3050,14,-0.183353584491432
"RP11-637O19.2",0.0187289240522929,1.08461598936426,0.093,7122,5207,4,-1.2430433862793
"RP11-638I2.4",0.575699000475346,1.65695314418629,0.193,8520.5,10118,5,-0.418283669162486
"RP11-638I2.6",3.38115990787299e-05,1.21907675691327,0,1404,6841,18,1.25032132801414
"RP11-638I2.9",0.0111728101299758,0.974817384888206,0.068,6429,3880,6,-1.28219676486493
"RP11-638L3.1",0.00893900613869445,1.03022365510676,0.057,6173,4558,9,-1.21429315726567
"RP11-638L3.3",0.0280344732494401,1.38881805056464,0.131,7744,8481,3,-0.735032351957665
"RP11-63A1.1",0.00572291852881246,0.872642289859922,0.041,5637,2741,4,-0.842736108071332
"RP11-63A1.2",0.289581643475888,1.66770704733271,0.397,11017.5,10167,5,-0.634246011236737
"RP11-63A11.1",0.200028680830797,1.96756675576674,0.488,11908,11085,11,-0.28719791600124
"RP11-63B19.1",0.0942733363084381,1.7265593734143,0.313,10052,10388,14,-0.470997235693679
"RP11-63D14.1",0.011899322574554,0.358418855874607,0.07,6540,230,4,1.21023144150063
"RP11-63E5.6",0.0279480008059924,1.04847221704631,0.129,7729,4763,5,-1.43305182867351
"RP11-63G10.2",0.0148128827660106,0.594983546444134,0.079,6809,773,5,-0.0958767167436713
"RP1-163G9.2",0.00627311319943914,1.04624467302517,0.046,5780,4743,7,-1.10680546443191
"RP11-63M22.2",0.000173426808188271,0.885334880471355,0.001,2852.5,2874,7,0.28694052839241
"RP11-63N3.1",0.00645180803268995,0.912810490197631,0.046,5780,3160,10,-0.992231400909931
"RP11-63N8.3",0.000969263607716452,0.572866943116187,0.009,3934,686,5,0.695096311907198
"RP11-63P12.6",0.146455306494905,1.76488658996741,0.406,11106,10527,9,-0.49983188360131
"RP11-63P12.7",0.114550395584395,2.02100487788073,0.349,10496,11215,8,-0.112271529079252
"RP11-640A1.3",0.000211327882744642,0.655020516262154,0.002,2950.5,1065,11,0.832136826412065
"RP11-640I15.1",0.0362206560198181,1.0851640081199,0.165,8191,5216,5,-1.42623407154178
"RP11-640N11.2",0.237877481410071,1.75294969572075,0.455,11602.5,10472,3,-0.553481789701241
"RP11-641A6.3",0.000133231665752655,1.11330983123027,0,1404,5571,15,1.0233754635688
"RP11-641D5.2",0.0383818773204439,1.31176106613988,0.171,8283,7833,12,-0.963513585853001
"RP11-642D21.1",0.000214467114484456,0.612929455645261,0.002,2950.5,848,3,0.99820678257276
"RP11-642D21.2",0.0130682996114881,1.05609708096725,0.075,6640,4859,7,-1.24049555991102
"RP11-642M2.1",0.000640659290282593,0.993062876246949,0.007,3573,4110,7,-0.600612471322474
"RP11-643A5.2",4.89153841544506e-05,1.5442448699186,0,1404,9563,28,1.8415748359091
"RP11-643C9.1",9.68262262878547e-05,0.765260296915469,0,1404,1812,10,1.42345987800078
"RP11-643C9.2",4.35747345413189e-05,0.895315377696658,0,1404,2974,11,1.03097878515805
"RP11-643M14.1",0.0135266344370637,1.43798876287088,0.077,6692.5,8853,9,-0.47710476112115
"RP11-644C3.1",0.00663787643745549,1.515629294229,0.046,5780,9378,12,-0.180017234551324
"RP11-644F5.11",0.0264554422389584,0.587750207144067,0.119,7605,739,5,-0.197062267185559
"RP11-644F5.16",0.000627905258230347,0.73976827519267,0.007,3573,1597,4,0.135684951749944
"RP11-644L4.1",0.00869884607569152,0.598239460373737,0.054,6121.5,793,3,0.0127902766905172
"RP11-646E18.2",4.40265080452976e-05,1.24462264770458,0,1404,7131,18,1.30218053898871
"RP11-646J21.2",0.00399430681847155,1.29771347049127,0.026,5244.5,7700,10,-0.385017804512135
"RP11-646J21.3",0.0382576700263281,1.59262671625531,0.171,8283,9834,6,-0.478353007832925
"RP11-646J21.4",0.000554447675832205,0.848295219548465,0.007,3573,2515,11,-0.206613214892123
"RP11-646J21.5",0.000102448134323297,0.944342289433237,0,1404,3524,9,0.897667965468465
"RP11-646J21.6",0.0162359828894204,0.304661956608498,0.084,6928.5,169,4,1.55786316583001
"RP11-647F2.2",0.00622668057850852,0.88939063150605,0.046,5780,2914,8,-0.927237960273818
"RP11-647P12.1",0.000762070149186304,0.775778751609908,0.007,3573,1891,7,0.0168357869104376
"RP11-648K4.2",0.0229129502977971,1.44276879187217,0.11,7388.5,8891,13,-0.583522298850934
"RP11-648L3.2",0.0652065388507723,1.71746838359388,0.247,9302,10361,8,-0.407977329862568
