"HGNC","ENTREZ_ID","RANK","ew1367.BCSCORE","ew1367.PVAL"
"TLR2",7097,11227,0.3164029,0.375848358032655
"PLA2G3",50487,11228,0.3164614,0.375826159558203
"MTNR1A",4543,11229,0.3166074,0.375770760030167
"FAM9A",171482,11230,0.3166718,0.375746324339847
"LGALS2",3957,11231,0.3166827,0.375742188534737
"TSC22D2",9819,11232,0.3167695,0.375709254376055
"SLC22A5",6584,11233,0.3168966,0.375661030991816
"KRTAP29-1",100533177,11234,0.3170491,0.375603173082341
"ACSM1",116285,11235,0.3171972,0.375546987193276
"RDX",5962,11236,0.3172179,0.37553913427787
"OR2AG1",144125,11237,0.3172529,0.375525856518884
"SH2D2A",9047,11238,0.3173291,0.375496949450675
"FZD4",8322,11239,0.3174441,0.37545332462137
"DTD2",112487,11240,0.3174541,0.375449531233207
"RPL10L",140801,11241,0.3174704,0.375443348036313
"CDH13",1012,11242,0.3174854,0.375437658006091
"PCDH7",5099,11243,0.3175901,0.375397942349882
"TMEM138",51524,11244,0.3176086,0.375390924916575
"SLC19A2",10560,11245,0.3177203,0.375348555668366
"PRSS54",221191,11246,0.31775,0.375337290328993
"AP1S3",130340,11247,0.31778,0.375325911306241
"H2BC21",8349,11248,0.3177847,0.375324128602505
"EFCAB9",285588,11249,0.3177867,0.375323370005979
"CYP11B1",1584,11250,0.3178266,0.37530823610603
"GNG10",2790,11251,0.3178788,0.375288437158284
"GZMA",3001,11252,0.3179534,0.375260142680608
"GLIPR1L2",144321,11253,0.3179713,0.375253353622926
"RHBDF2",79651,11254,0.3179824,0.37524914366802
"RBAK",57786,11255,0.3180446,0.375225553024479
"MSRB2",22921,11256,0.3180735,0.375214592257244
"MBD6",114785,11257,0.3180944,0.375206665675206
"PABPC5",140886,11258,0.3181618,0.375181103755296
"KCTD6",200845,11259,0.3184745,0.375062517272705
"RSC1A1",6248,11260,0.3184752,0.375062251822124
"FBXL7",23194,11261,0.3185346,0.375039726659856
"MDGA2",161357,11262,0.3185419,0.375036958445414
"DNAAF3",352909,11263,0.3185617,0.375029450170157
"CFHR5",81494,11264,0.3186041,0.37501337200264
"FBXL16",146330,11265,0.3186994,0.374977234838685
"SLC66A1",54896,11266,0.3187629,0.374953156645121
"OR51B4",79339,11267,0.3189022,0.374900338000332
"IL17A",3605,11268,0.3189418,0.374885323221613
"RAET1E",135250,11269,0.3189472,0.374883275766481
"ABCA13",154664,11270,0.3191979,0.3747882246492
"JAM2",58494,11271,0.3192032,0.374786215274073
"RNF150",57484,11272,0.3193419,0.37473363151481
"UCN2",90226,11273,0.3193439,0.374732873294506
"SETD3",84193,11274,0.3194317,0.374699587900452
"CLSTN2",64084,11275,0.3194639,0.374687380962547
"OR52K1",390036,11276,0.3195549,0.374652883773471
"SORBS2",8470,11277,0.3197121,0.374593293190443
"CTSZ",1522,11278,0.3197377,0.374583589155113
"C1QC",714,11279,0.3198262,0.374550042613694
"AGAP9",642517,11280,0.3199912,0.374487500750006
"GNE",10020,11281,0.3200048,0.374482345931552
"PLA2G1B",5319,11282,0.3200897,0.374450166726479
"OR52E2",119678,11283,0.320103,0.37444512577593
"CHRDL2",25884,11284,0.3201579,0.374424317868847
"TMCC2",9911,11285,0.3201937,0.374410749339554
"NPY5R",4889,11286,0.3202671,0.374382930550777
"SMIM14",201895,11287,0.3203,0.374370461578405
"FEM1B",10116,11288,0.320308,0.374367429629298
"CER1",9350,11289,0.320314,0.374365155672566
"PNMA3",29944,11290,0.320332,0.374358333828594
"LRRC8A",56262,11291,0.320368,0.374344690258654
"FNDC1",84624,11292,0.3203944,0.374334685074038
"CAAP1",79886,11293,0.3205482,0.37427639897678
"AGMO",392636,11294,0.3206943,0.374221033635364
"GABRA6",2559,11295,0.3207627,0.37419511399735
"C1orf112",55732,11296,0.3208023,0.374180108151045
"POU4F2",5458,11297,0.3210463,0.374087652092702
"PRXL2B",127281,11298,0.3213179,0.373984746407711
"C12orf40",283461,11299,0.3213861,0.373958907730721
"FSTL3",10272,11300,0.3214835,0.373922007141766
"PPM1L",151742,11301,0.3216538,0.37385749071596
"PRG3",10394,11302,0.3216559,0.373856695174337
"CYB5R4",51167,11303,0.3217999,0.373802145030734
"KLK6",5653,11304,0.3218558,0.373780969649077
"CAMK2G",818,11305,0.3219226,0.373755665757058
"ETV5",2119,11306,0.3219794,0.373734150300872
"MVB12B",89853,11307,0.3222233,0.373641767102164
"SLC2A6",11182,11308,0.3222571,0.373628965083123
"CGREF1",10669,11309,0.3222668,0.373625291156664
"MYOZ2",51778,11310,0.3223419,0.373596847021944
"TKFC",26007,11311,0.3226524,0.373479252416929
"C17orf75",64149,11312,0.3227027,0.373460203578151
"ZACN",353174,11313,0.3227819,0.373430210804652
"DCDC1",341019,11314,0.3229217,0.373377270886355
"KLHL33",123103,11315,0.3229269,0.373375301779552
"NME2",4831,11316,0.3232383,0.373257388605634
"PRF1",5551,11317,0.3232464,0.373254321658279
"ARL4D",379,11318,0.3233019,0.373233307605384
"TCFL5",10732,11319,0.3233262,0.373224106976583
"ABCA9",10350,11320,0.3236981,0.37308330472894
"GSN",2934,11321,0.3237796,0.373052450893586
"CAMTA2",23125,11322,0.3237799,0.373052337322689
"CCDC127",133957,11323,0.3237917,0.373047870209522
"GRK3",157,11324,0.3238042,0.373043138116732
"LIPT2",387787,11325,0.3238129,0.373039844591455
"SLC9A7",84679,11326,0.3238688,0.373018682966479
"ST3GAL6",10402,11327,0.3241631,0.372907278440942
"CKLF-CMTM1",100529251,11328,0.3242518,0.372873703965443
"OR11G2",390439,11329,0.3242837,0.372861629502888
"GDPD2",54857,11330,0.3243773,0.372826201706761
"GNL3",26354,11331,0.3246744,0.372713755861273
"OR6C3",254786,11332,0.3248097,0.372662551367265
"TMEM119",338773,11333,0.3249517,0.372608813668049
"KRTAP12-3",386683,11334,0.3250304,0.372579031940656
"CHKB",1120,11335,0.3250463,0.372573015140325
"LY9",4063,11336,0.3250585,0.372568398497004
"COX8C",341947,11337,0.3251158,0.372546715654868
"TMEM205",374882,11338,0.3251335,0.372540017895235
"BMP1",649,11339,0.3251496,0.372533925616276
"OSBPL5",114879,11340,0.3252921,0.372480004661964
"CSGALNACT2",55454,11341,0.3253314,0.372465134270018
"ZNF550",162972,11342,0.3253702,0.372450453255321
"ARHGAP27",201176,11343,0.3253744,0.372448864084435
"ZFP30",22835,11344,0.3253755,0.372448447873371
"STAR",6770,11345,0.3254129,0.37243429678584
"OXLD1",339229,11346,0.3255207,0.372393509320755
"GIP",2695,11347,0.3255954,0.372365246490106
"KRT38",8687,11348,0.3256515,0.372344021442744
"HELQ",113510,11349,0.3257784,0.372296011135284
"IFRD2",7866,11350,0.3257888,0.372292076572383
"C17orf80",55028,11351,0.3258451,0.372270777198878
"OLIG2",10215,11352,0.3259017,0.372249364723464
"SI",6476,11353,0.3259491,0.372231433024971
"NDUFV3",4731,11354,0.3260205,0.372204422508448
"UGT1A1",54658,11355,0.3262494,0.372117834209618
"PIRT",644139,11356,0.3262519,0.372116888545232
"IRF3",3661,11357,0.3263397,0.372083677301255
"ZNF213",7760,11358,0.3264104,0.372056934998007
"OR8I2",120586,11359,0.3264967,0.372024292824948
"ZBTB10",65986,11360,0.3270675,0.371808416198677
"FABP4",2167,11361,0.3272838,0.371726622038871
"PAAF1",80227,11362,0.3273345,0.371707450597609
"PCDHGB6",56100,11363,0.3274099,0.371678939811862
"HIBCH",26275,11364,0.3275586,0.371622714370236
"GPR161",23432,11365,0.3275764,0.371615984137731
"TMED1",11018,11366,0.3275781,0.37161534136477
"CFL2",1073,11367,0.3275972,0.371608119646099
"FAM83G",644815,11368,0.32761,0.371603279985576
"PIGS",94005,11369,0.3276182,0.371600179588719
"HMGCLL1",54511,11370,0.3276845,0.371575112051774
"ACVR1B",91,11371,0.3277131,0.37156429877259
"MFSD14B",84641,11372,0.3279026,0.37149265390667
"ZNF277",11179,11373,0.3279236,0.371484714644034
"FAM122B",159090,11374,0.3279554,0.371472692436123
"CALML3",810,11375,0.3280093,0.371452315458134
"DHRS4L2",317749,11376,0.3281108,0.371413944204856
"CCN3",4856,11377,0.3281324,0.371405778664618
"MRTFA",57591,11378,0.3281928,0.37138294570189
"GNAT2",2780,11379,0.3282042,0.371378636219962
"FPR3",2359,11380,0.3282237,0.371371264775097
"EIF4EBP2",1979,11381,0.3282794,0.371350209164241
"GJA9",81025,11382,0.3283996,0.371304772694778
"H3C3",8352,11383,0.328752,0.371171573284857
"C1orf141",400757,11384,0.3288645,0.371129054020368
"ADAM23",8745,11385,0.3289026,0.371114654519354
"CABCOCO1",219621,11386,0.3289166,0.371109363409459
"ZFC3H1",196441,11387,0.3292288,0.370991377990308
"HSPA1L",3305,11388,0.3293179,0.370957707885988
"DNAJC2",27000,11389,0.3294019,0.370925965931429
"EIF3D",8664,11390,0.3294512,0.370907336836132
"RNF19B",127544,11391,0.3295453,0.370871779910018
"DEPDC7",91614,11392,0.3296687,0.370825153263543
"PROB1",389333,11393,0.3297003,0.370813213519717
"TBL2",26608,11394,0.3298517,0.370756010270466
"ITGA10",8515,11395,0.3299183,0.370730847790682
"MYH8",4626,11396,0.3300073,0.37069722311773
"TSC22D1",8848,11397,0.330034,0.370687135908408
"CA4",762,11398,0.33011,0.370658423739282
"NOVA1",4857,11399,0.3301803,0.370631865624157
"SRCIN1",80725,11400,0.3302182,0.370617547920258
"MOGAT2",80168,11401,0.3302425,0.3706083680619
"LEKR1",389170,11402,0.330271,0.370597601655223
"BZW1",9689,11403,0.3302944,0.37058876194445
"ARMH4",145407,11404,0.3303827,0.370555405873432
"SAMD9",54809,11405,0.3305703,0.370484541618579
"PCDHGA1",56114,11406,0.3306616,0.370450055433861
"PRL",5617,11407,0.3310041,0.370320694306153
"C4orf17",84103,11408,0.3311032,0.370283267295708
"GTPBP3",84705,11409,0.3312507,0.370227563373803
"NUDT5",11164,11410,0.3313119,0.370204451765707
"KAZN",23254,11411,0.3313439,0.370192367451309
"FHL3",2275,11412,0.3315046,0.370131683472551
"FBXO32",114907,11413,0.3316183,0.370088749716558
"TMEM11",8834,11414,0.3316516,0.370076175756748
"GNG8",94235,11415,0.3318398,0.370005114726562
"CARMIL1",55604,11416,0.331842,0.370004284071256
"ZNF727",442319,11417,0.3319654,0.369957692831068
"KISS1",3814,11418,0.3319666,0.369957239765167
"CBFA2T3",863,11419,0.3320311,0.36993288773861
"CFTR",1080,11420,0.3320443,0.369927904132342
"ARHGEF26",26084,11421,0.3322352,0.369855833057015
"YPEL3",83719,11422,0.3323089,0.369828010087859
"ZNF382",84911,11423,0.3323162,0.369825254254189
"NTMT1",28989,11424,0.3323342,0.369818459076444
"ZFYVE28",57732,11425,0.3323747,0.369803170075144
"ASGR1",432,11426,0.3324258,0.369783879801728
"TMEM183A",92703,11427,0.332437,0.369779651840375
"SCYL1",57410,11428,0.3325535,0.369735674425947
"SIK3",23387,11429,0.3325902,0.369721820949556
"EID2",163126,11430,0.3326257,0.369708420608762
"DHFR2",200895,11431,0.3326695,0.369691887448595
"MYNN",55892,11432,0.3327415,0.369664710174557
"SOCS2",8835,11433,0.3330083,0.369564008953165
"USP40",55230,11434,0.3330376,0.369552950481064
"PTPRZ1",5803,11435,0.3330695,0.369540910833793
"AKR1B15",441282,11436,0.3330874,0.369534155100287
"ZNF791",163049,11437,0.3331288,0.369518530262024
"RFPL1",5988,11438,0.3331328,0.36951702062723
"CX3CL1",6376,11439,0.33321,0.369487885069811
"TNFAIP8L1",126282,11440,0.3332574,0.369469996510819
"IFIT2",3433,11441,0.3333125,0.369449202359639
"LEF1",51176,11442,0.333367,0.369428635017724
"SMAD6",4091,11443,0.333617,0.36933429420192
"SLC13A2",9058,11444,0.3336464,0.369323200238931
"BHLHE41",79365,11445,0.3337782,0.369273467415882
"GABRQ",55879,11446,0.3338398,0.369250224297307
"ZXDA",7789,11447,0.33424,0.369099231134613
"DIRAS1",148252,11448,0.3342437,0.369097835240042
"MTF2",22823,11449,0.33427,0.36908791312027
"WFDC12",128488,11450,0.334342,0.369060750348937
"TOX3",27324,11451,0.3343803,0.369046301530045
"AASDH",132949,11452,0.3346049,0.368961574061122
"LRGUK",136332,11453,0.3346839,0.36893177383797
"PDE6B",5158,11454,0.3349537,0.368830006358959
"TAS2R41",259287,11455,0.3350346,0.368799492994997
"GPNMB",10457,11456,0.3351569,0.368753366204125
"EDNRA",1909,11457,0.3353859,0.368667001419049
"RAPGEF4",11069,11458,0.3354145,0.368656215715222
"ZNF112",7771,11459,0.3354478,0.368643657665959
"SNX21",90203,11460,0.3355289,0.368613073934645
"LPGAT1",9926,11461,0.3356093,0.368582755002753
"PC",5091,11462,0.3358203,0.368503190552745
"ATP11A",23250,11463,0.3358408,0.368495460657786
"C15orf61",145853,11464,0.3358836,0.368479322316928
"DISC1",27185,11465,0.3359201,0.368465559662803
"CLIC2",1193,11466,0.3359694,0.368446970921145
"BBC3",27113,11467,0.3359725,0.368445802065326
"KLK2",3817,11468,0.3362301,0.368348678171772
"FGF4",2249,11469,0.3366272,0.368198974550573
"UBQLNL",143630,11470,0.3367524,0.368151779269319
"USP24",23358,11471,0.3370425,0.368042431077758
"NCKAP1L",3071,11472,0.337078,0.368029050699066
"CCDC151",115948,11473,0.337087,0.368025658515824
"KCTD21",283219,11474,0.3372738,0.36795525419193
"EGFLAM",133584,11475,0.337393,0.36791033041042
"HAPLN3",145864,11476,0.3374388,0.367893069907674
"ZNF681",148213,11477,0.3375829,0.367838765131499
"LVRN",206338,11478,0.3376394,0.367817473556372
"PTRHD1",391356,11479,0.3376667,0.367807185914281
"SLC39A13",91252,11480,0.3377058,0.367792451764233
"LYVE1",10894,11481,0.3377252,0.367785141286293
"CAPN3",825,11482,0.3377645,0.367770332062827
"SYTL2",54843,11483,0.337826,0.367747157718333
"RAB34",83871,11484,0.3380327,0.367669272840665
"NEK3",4752,11485,0.3382367,0.367592410662706
"C12orf42",374470,11486,0.3382736,0.36757850821742
"CELF5",60680,11487,0.3384167,0.367524595497976
"SCAF11",9169,11488,0.3384374,0.367516797018833
"HCAR2",338442,11489,0.3385053,0.367491216883831
"GSX2",170825,11490,0.3385227,0.367484661833411
"GOLGA6B",55889,11491,0.3386341,0.367442695356645
"LNX1",84708,11492,0.3386354,0.36744220563152
"ASAH1",427,11493,0.3387346,0.367404836473359
"SLC35B3",51000,11494,0.338863,0.367356469387217
"DCAF5",8816,11495,0.3389376,0.367328369227305
"DCDC2",51473,11496,0.3389466,0.36732497917561
"SPTBN2",6712,11497,0.3390488,0.367286483980781
"IL17RD",54756,11498,0.3390543,0.367284412359388
"FSCN2",25794,11499,0.3391573,0.367245617254234
"TRMU",55687,11500,0.3392617,0.367206296219943
"CCDC107",203260,11501,0.33931,0.367188105063189
"GNGT2",2793,11502,0.3393805,0.367161553288809
"HIVEP1",3096,11503,0.3393861,0.367159444238929
"RGPD1",400966,11504,0.3394796,0.367124231230466
"RHOB",388,11505,0.3396344,0.367065934503593
"C20orf96",140680,11506,0.3396601,0.367056256338456
"DAND5",199699,11507,0.3397957,0.367005193177397
"MEOX1",4222,11508,0.3399441,0.366949312591332
"H2BC18",440689,11509,0.3399593,0.366943589132489
"FBXL2",25827,11510,0.3400728,0.366900852397862
"CCDC177",56936,11511,0.3401365,0.366876867834198
"GNAZ",2781,11512,0.3401749,0.366862409572771
"OPRPN",58503,11513,0.340201,0.366852582581015
"CDC40",51362,11514,0.3402353,0.366839668314572
"ZNF346",23567,11515,0.3402846,0.366821106673728
"IL6R",3570,11516,0.3402943,0.366817454622839
"COL28A1",340267,11517,0.3404081,0.366774609812804
"BMP7",655,11518,0.3404263,0.366767757809067
"LRATD2",157638,11519,0.3405463,0.366722580825284
"RASSF9",9182,11520,0.3405536,0.366719832618334
"RHNO1",83695,11521,0.3406117,0.366697960146335
"FAM160B1",57700,11522,0.3407079,0.366661745404301
"CXorf40B",541578,11523,0.3407189,0.366657604501098
"HS3ST6",64711,11524,0.3407244,0.366655534055316
"SLC2A9",56606,11525,0.3407352,0.366651468463979
"SCAND1",51282,11526,0.3409125,0.366584727145382
"MORC2",22880,11527,0.3409579,0.36656763780044
"ARHGEF1",9138,11528,0.341001,0.366551414460034
"AGPAT5",55326,11529,0.3410369,0.366537901465236
"ZNF224",7767,11530,0.3411743,0.366486184735036
"SYT9",143425,11531,0.3412358,0.366463037202281
"SLC27A4",10999,11532,0.3412573,0.366454945089974
"ARFIP1",27236,11533,0.3412673,0.366451181337037
"OBI1",79596,11534,0.3413319,0.366426867802577
"CADM1",23705,11535,0.3413418,0.366423141781975
"DNAAF2",55172,11536,0.3413658,0.366414109057021
"DCAF4L2",138009,11537,0.3414097,0.366397586889111
"ZNF630",57232,11538,0.3414914,0.366366839003559
"XAF1",54739,11539,0.34151,0.366359838992818
"SLC35E2A",9906,11540,0.3415251,0.366354156221101
"HRH2",3274,11541,0.3415425,0.36634760789798
"SLC7A1",6541,11542,0.3417622,0.36626492925843
"ZNF568",374900,11543,0.3417771,0.366259322238156
"NUFIP2",57532,11544,0.3417815,0.366257666479241
"CDH18",1016,11545,0.3418977,0.366213940292802
"MBNL3",55796,11546,0.3419376,0.366198926280013
"LONP2",83752,11547,0.3419428,0.366196969581654
"OR7E24",26648,11548,0.3419455,0.366195953605032
"TBC1D21",161514,11549,0.342,0.366175446129342
"RBM41",55285,11550,0.3420565,0.36615418648927
"GNA12",2768,11551,0.3421521,0.366118215361493
"FAHD1",81889,11552,0.3422025,0.366099251976971
"LAG3",3902,11553,0.3422303,0.366088792154825
"TNFRSF11A",8792,11554,0.342321,0.366054666736456
"ITGAL",3683,11555,0.3423441,0.36604597564703
"MBP",4155,11556,0.3423496,0.366043906350154
"PACC1",55248,11557,0.3423587,0.36604048261297
"SETD5",55209,11558,0.3424745,0.365996915548298
"SNX6",58533,11559,0.3425403,0.365972160593931
"SMPD1",6609,11560,0.3425761,0.36595869232728
"FLVCR1",28982,11561,0.342597,0.365950829644619
"AZIN1",51582,11562,0.3426184,0.365942778917838
"TAS2R60",338398,11563,0.342699,0.365912457551498
"GSTT2",2953,11564,0.3427049,0.365910238030282
"VAV1",7409,11565,0.3427359,0.365898576212882
"C8A",731,11566,0.3427734,0.365884469341303
"SLC7A3",84889,11567,0.3427955,0.365876155776572
"F10",2159,11568,0.3429109,0.365832745697015
"JCHAIN",3512,11569,0.3430611,0.365776247455887
"PLPP4",196051,11570,0.343144,0.365745065585494
"ORM2",5005,11571,0.3431694,0.365735511848555
"DAPK2",23604,11572,0.3431745,0.365733593588579
"LINC01588",283551,11573,0.3431847,0.365729757078698
"IFNL1",282618,11574,0.3431989,0.3657244160775
"SNX8",29886,11575,0.3432706,0.365697448180262
"PDCD6IP",10015,11576,0.3433444,0.365669691121478
"KREMEN1",83999,11577,0.3434177,0.365642122814839
"RIPPLY1",92129,11578,0.3435444,0.36559447227603
"WEE2",494551,11579,0.3436755,0.365545169126792
"FAIM",55179,11580,0.3438067,0.365495830594159
"ZP1",22917,11581,0.3438216,0.365490227502122
"MYBPC1",4604,11582,0.3438804,0.365468116251288
"C6orf118",168090,11583,0.3440142,0.365417803540677
"FCRL1",115350,11584,0.3442134,0.365342902809178
"CLIC6",54102,11585,0.3442328,0.365335608534414
"ANKRD45",339416,11586,0.3443362,0.36529673162368
"ZNF585B",92285,11587,0.3444581,0.365250900757221
"MUC4",4585,11588,0.3445092,0.365231689210858
"SLCO2A1",6578,11589,0.3445243,0.365226012282439
"JADE2",23338,11590,0.3445673,0.36520984635669
"FUT9",10690,11591,0.344611,0.365193417510108
"MPP6",51678,11592,0.3446632,0.365173793445559
"ZNF462",58499,11593,0.345022,0.365038915753523
"KCNK10",54207,11594,0.3450662,0.365022301540415
"UBE2W",55284,11595,0.3451087,0.365006326574469
"PANX1",24145,11596,0.3451458,0.364992381560441
"WNT3",7473,11597,0.3452445,0.364955283430328
"TMPRSS11B",132724,11598,0.3453712,0.364907662860939
"C4orf47",441054,11599,0.3455619,0.364835991631109
"OBSCN",84033,11600,0.3457417,0.364768421299565
"NKAIN3",286183,11601,0.3457566,0.364762821944398
"IGFL2",147920,11602,0.3457569,0.364762709206
"KBTBD7",84078,11603,0.3458486,0.364728249383686
"OR2T10",127069,11604,0.345885,0.364714570978578
"RNF17",56163,11605,0.3459311,0.364697247751144
"PNPLA8",50640,11606,0.3459909,0.364674776817841
"DNAJC24",120526,11607,0.3460128,0.364666547612419
"SGPP2",130367,11608,0.3460617,0.364648173036346
"MSH3",4437,11609,0.3461555,0.364612927787312
"PLAC1",10761,11610,0.3461922,0.364599138113265
"CLIP1",6249,11611,0.3462435,0.36457986292245
"HEBP2",23593,11612,0.3462496,0.364577570963471
"CCDC85B",11007,11613,0.3463781,0.364529290657715
"SIRPD",128646,11614,0.3464192,0.364513848927855
"TMEM139",135932,11615,0.346554,0.364463204602772
"GCNT1",2650,11616,0.346652,0.364426387513296
"KRTAP9-1",728318,11617,0.3468063,0.364368421916634
"BET1L",51272,11618,0.3468357,0.364357377624583
"CCDC9",26093,11619,0.3468573,0.364349263522594
"ZBTB8B",728116,11620,0.3470137,0.364290513227644
"APCS",325,11621,0.3470278,0.364285216842372
"ZNF528",84436,11622,0.3473341,0.364170167721962
"MAFG",4097,11623,0.3474366,0.364131670504141
"FZD9",8326,11624,0.3474612,0.364122431375847
"ADCY8",114,11625,0.3476161,0.364064256727949
"RECQL5",9400,11626,0.3477027,0.364031734371197
"GAB4",128954,11627,0.3479629,0.363934022974515
"MFAP3L",9848,11628,0.3480934,0.363885020397134
"UBE2D4",51619,11629,0.348154,0.363862265934077
"HSPA12A",259217,11630,0.3483439,0.363790964216419
"MYL2",4633,11631,0.3488169,0.363613387503774
"SLC37A1",54020,11632,0.3488974,0.363583168590508
"CEACAM19",56971,11633,0.3493794,0.363402248261856
"PAX6",5080,11634,0.349504,0.363355484184902
"ZNF860",344787,11635,0.3495458,0.363339796531767
"IL18RAP",8807,11636,0.3496819,0.363288719421662
"TEPP",374739,11637,0.34971,0.363278174046248
"OR6M1",390261,11638,0.3497175,0.363275359461789
"SLC16A6",9120,11639,0.3497337,0.363269279984553
"CERK",64781,11640,0.3502859,0.363062072978027
"SLC27A1",376497,11641,0.3504303,0.363007895066262
"ZNF584",201514,11642,0.3504304,0.363007857547882
"ANKFN1",162282,11643,0.3504907,0.362985234204373
"CBLC",23624,11644,0.3505202,0.362974166573673
"CD55",1604,11645,0.3505923,0.362947117015575
"ZNF223",7766,11646,0.3508285,0.362858507302837
"MVK",4598,11647,0.350872,0.36284218921043
"AGPAT1",10554,11648,0.3509196,0.362824333376302
"LIPF",8513,11649,0.35094,0.362816680967263
"SLC7A11",23657,11650,0.351017,0.362787797367994
"C10orf126",283080,11651,0.3510212,0.362786221921393
"NLRP8",126205,11652,0.3510912,0.362759964820022
"TMEM60",85025,11653,0.351237,0.362705277100784
"ZNF599",148103,11654,0.3512612,0.362696200260599
"OPTC",26254,11655,0.3512979,0.362682435117138
"PCK2",5106,11656,0.3514064,0.36264174083996
"PRR3",80742,11657,0.3514433,0.362627901388636
"UBD",10537,11658,0.3517949,0.362496041800215
"CD248",57124,11659,0.3518968,0.362457829568911
"TMEM59",9528,11660,0.3520376,0.362405032194899
"OR5H1",26341,11661.5,0.352067,0.362394008073459
"RBM4",5936,11661.5,0.352067,0.362394008073459
"IFI30",10437,11663,0.3524939,0.362233946192544
"OR5H15",403274,11664,0.3525264,0.362221761629172
"WDR19",57728,11665,0.3525661,0.362206877905793
"GTSF1L",149699,11666,0.3526256,0.362184571456056
"TRIM60",166655,11667,0.3528296,0.36210809575331
"TNFRSF4",7293,11668,0.3528999,0.362081742901439
"USP51",158880,11669,0.3529608,0.36205891428798
"TYRP1",7306,11670,0.3530428,0.362028177028627
"NUAK1",9891,11671,0.353096,0.362008235770415
"RHPN2",85415,11672,0.353285,0.361937394856361
"ADM",133,11673,0.353333,0.361919404266191
"NAT16",375607,11674,0.3533609,0.361908947375869
"TRAF4",9618,11675,0.3533696,0.361905686646209
"MEIS2",4212,11676,0.3536416,0.361803747051841
"FAM83F",113828,11677,0.3537106,0.361777888934225
"MLH3",27030,11678,0.3537628,0.361758327125418
"LAMC2",3918,11679,0.3540785,0.361640027104776
"SLC2A13",114134,11680,0.3540884,0.36163631756181
"DDX17",10521,11681,0.3541243,0.361622865893871
"CCDC140",151278,11682,0.3543271,0.361546880296523
"OR1L6",392390,11683,0.3546943,0.361409310802237
"FANCD2",2177,11684,0.3547369,0.361393352102133
"GCGR",2642,11685,0.3547621,0.361383911857849
"ZBTB47",92999,11686,0.354786,0.36137495868827
"MANBA",4126,11687,0.3549445,0.361315584987143
"PLPP7",84814,11688,0.3549665,0.361307344106464
"ESYT1",23344,11689,0.3550407,0.361279550338024
"ELAC1",55520,11690,0.3553205,0.361174749696124
"RINT1",60561,11691,0.3553294,0.361171416322693
"TEX38",374973,11692,0.355405,0.361143101800454
"CACYBP",27101,11693,0.3556124,0.36106542803642
"ASPHD2",57168,11694,0.3556218,0.361061907760421
"GHRH",2691,11695,0.3557696,0.361006558585138
"INSYN2A",642938,11696,0.355771,0.361006034317282
"ZC2HC1B",153918,11697,0.3557841,0.361001128680712
"UNCX",340260,11698,0.3558024,0.360994275806836
"SRSF12",135295,11699,0.3558403,0.360980083384806
"CBY2",220082,11700,0.3558608,0.360972406824685
"ZNF547",284306,11701,0.3558681,0.36096967323387
"GTF2A1L",11036,11702,0.3560184,0.360913392798719
"IGFBP7",3490,11703,0.3560901,0.360886545508316
"FAM171A1",221061,11704,0.3561917,0.360848503659772
"KLF4",9314,11705,0.3562621,0.360822144761123
"CFAP61",26074,11706,0.3563629,0.360784404761753
"TBCCD1",55171,11707,0.3566269,0.360685568331847
"NMBR",4829,11708,0.356667,0.360670556491028
"OSTM1",28962,11709,0.3568676,0.360595463074838
"FANCE",2178,11710,0.3568897,0.360587190400046
"SLC4A9",83697,11711,0.3568945,0.360585393628626
"FRZB",2487,11712,0.3572833,0.360439865368905
"ZNF705A",440077,11713,0.3574767,0.360367483067321
"ACAP3",116983,11714,0.3575472,0.36034109882951
"CATSPERE",257044,11715,0.3577214,0.360275908288371
"AEBP1",165,11716,0.357878,0.360217307629691
"PTPRU",10076,11717,0.3578985,0.360209636649879
"RRM2B",50484,11718,0.3580664,0.360146811572657
"TRPM6",140803,11719,0.3581618,0.360111116338223
"ARL1",400,11720,0.358257,0.36007549715237
"ARHGAP42",143872,11721,0.3583176,0.360052824227739
"PDE5A",8654,11722,0.3583557,0.360038569720253
"LINC01465",283416,11723,0.3584883,0.359988961062059
"LCN12",286256,11724,0.3584993,0.359984845819254
"LEPR",3953,11725,0.3585464,0.359967225281303
"GPR4",2828,11726,0.358598,0.359947921594034
"SLC6A7",6534,11727,0.3586016,0.359946574838483
"VAMP5",10791,11728,0.3586422,0.359931386549037
"ABCC10",89845,11729,0.3586908,0.359913205784011
"TEX45",374877,11730,0.3587623,0.359886458938342
"KCNQ4",9132,11731,0.3587747,0.359881820394355
"MTMR10",54893,11732.5,0.3588063,0.359869999682013
"RGS16",6004,11732.5,0.3588063,0.359869999682013
"RNF133",168433,11734,0.3589128,0.359830161875922
"PCDHA8",56140,11735,0.358976,0.359806521756915
"C9orf40",55071,11736,0.3591241,0.359751126680409
"IQUB",154865,11737,0.3591554,0.359739419657805
"SSMEM1",136263,11738,0.3592243,0.359713649710742
"RNF223",401934,11739,0.359227,0.35971263987094
"ACER3",55331,11740,0.3592853,0.359690835050436
"DCBLD1",285761,11741,0.3593472,0.359667684291519
"SLC7A8",23428,11742,0.3593868,0.359652874059943
"TUT7",79670,11743,0.3600375,0.359409545228956
"C15orf65",145788,11744,0.3601596,0.359363892363988
"RHBDL3",162494,11745,0.3602296,0.359337720455675
